ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability,prediction,actual
-0.4918674,0.33703405,-0.7724617,-0.35620162,-0.060454253,0.0625746,0.24298888,-0.020916447,0.116741635,-0.8700027,-0.045149013,0.07133542,-0.1569415,0.0033952477,-0.02306166,-0.028410919,-0.0860544,0.01737269,-0.41654497,-0.13061316,0.20885238,-0.07908534,0.07138421,-0.17922108,-0.42519435,0.08862122,0.18655284,-0.6454394,-0.28647342,0.0,0.0488271,0.0008202363,-0.1751466,0.0,0.56929183,0.16011432,-0.25446773,-0.012829303,-0.14642653,0.12848602,0.014607644,0.08044413,-0.0327589,-0.045801252,-0.081441864,0.00025482607,0.0,0.14106578,0.61897576,0.006771786,0.0,0.49863318,0.0,-0.010540686,0.017684847,-0.13243522,-0.3900149,0.0,0.0,-0.15494366,0.073163,-0.24637628,-0.0018253241,0.019628868,-0.22334598,0.08257677,0.0,-0.2088369,-0.09884834,-0.03149502,-0.006050846,-0.101446666,0.14451419,-0.36041117,-0.10722611,0.11489031,0.0,0.0,-0.11492409,-0.039648216,-0.16035181,-0.04496984,0.15251425,0.040287327,0.0,-0.11257461,0.0,0.15855087,0.013622817,-0.011320863,0.019893134,0.0003419125,0.099734925,0.0,0,1
-0.48718083,0.3405386,-0.67039037,-0.3096265,-0.057652235,0.06185659,0.24298888,-0.020107495,0.13286912,-0.94645125,-0.045149013,0.058006182,-0.16148528,0.0033952477,-0.02306166,-0.05676216,-0.0860544,0.01737269,-0.42651045,-0.13088717,0.20885238,-0.07235627,0.07138421,-0.12245778,-0.3293446,0.08862122,0.18838452,-0.6419646,-0.28647342,0.0,0.0488271,-0.002402762,-0.1751466,0.0,0.5474171,0.16011432,-0.26671046,-0.012829303,-0.14642653,-0.04360986,0.015416595,0.082933225,0.0034315102,-0.049312644,-0.12031116,0.00025482607,0.0,0.14229503,-0.064469606,0.006771786,0.0,0.4971083,0.0,-0.010540686,0.02294351,-0.14338988,-0.40389872,0.0,0.0,-0.15434168,0.22990619,-0.14122406,-0.0018253241,0.024232864,-0.22035204,0.049829938,0.0,-0.22359909,-0.09884834,-0.04759144,-0.0026069772,-0.10058258,0.14451419,-0.38289177,-0.10722611,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16035181,-0.03595944,0.16295409,0.005300332,0.0,-0.13178383,0.0,0.15855087,0.013622817,-0.021776704,0.020306885,-0.012806235,0.07347703,0.0,0,0
-0.47766456,0.3397126,-0.7810068,-0.3576336,-0.060454253,0.06287349,0.24298888,-0.018237915,0.14593482,-0.8660081,-0.045149013,0.033900265,-0.15638304,0.0033952477,-0.02306166,-0.010986759,-0.09555389,0.01737269,-0.42435712,-0.13145745,0.20885238,-0.10262773,0.07138421,-0.16262726,-0.35731068,0.08862122,0.18655284,-0.64683765,-0.2676566,0.0,0.047838047,0.0017730631,-0.1751466,0.0,0.5288569,0.16011432,-0.26597834,-0.012829303,-0.14296393,0.13608153,0.014607644,0.079528,-0.030415514,-0.051212154,-0.103167124,0.00025482607,0.0,0.14106578,0.59479535,0.006771786,0.0,0.43213144,0.0,0.020560583,0.022328231,-0.13729195,-0.38006586,0.0,0.0,-0.14889102,0.073163,-0.28283235,-0.0018253241,-0.021541554,-0.20616461,0.07877925,0.0,-0.20673816,-0.09704232,-0.22342451,-0.006050846,-0.065090664,0.10410684,-0.2651987,-0.12116614,0.11489031,0.0,0.0,-0.12008865,-0.039648216,-0.16414934,0.01097233,0.15251425,0.005300332,0.0,-0.11256257,0.0,0.14863332,0.013622817,-0.012719126,0.02020236,0.025272017,0.14004342,0.0,0,0
-0.4242413,0.34403628,-0.74179816,-0.31105843,-0.057652235,0.062155478,0.24380809,-0.017428963,0.118374564,-0.92258793,-0.045149013,0.030971367,-0.14105807,0.0033952477,-0.02306166,-0.039338,-0.086815014,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.10493549,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.30238065,0.0,0.04730187,-0.00072270725,-0.1751466,0.0,0.5216662,0.16011432,-0.27834404,-0.012829303,-0.13507603,-0.03828256,0.015416595,0.08239822,0.007987153,-0.055032767,-0.103041515,0.00025482607,0.0,0.19228815,-0.061403856,0.006771786,0.0,0.5133153,0.0,0.020560583,0.015457623,-0.12691057,-0.39522642,0.0,0.0,-0.1565825,0.22990619,-0.13881777,-0.0018253241,-0.10591148,-0.2031707,0.046032425,0.0,-0.22275825,-0.095652,-0.045589894,-0.0026069772,-0.090952806,0.10410684,-0.2668755,-0.12362987,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.019982738,0.16295409,0.005300332,0.0,-0.1317718,0.0,0.17203854,0.013622817,-0.021776704,0.020306885,-0.0023998553,0.113451146,0.0,0,0
-0.423817,0.34403628,-0.74179816,-0.29803964,-0.057652235,0.062155478,0.24380809,-0.017428963,0.118374564,-0.94245666,-0.045149013,0.030971367,-0.16092683,0.0033952477,-0.02306166,-0.039338,-0.09348177,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.10493549,-0.31207496,0.08862122,0.18838452,-0.6617221,-0.30238065,0.0,0.047838047,-0.00072270725,-0.1751466,0.0,0.5216662,0.16011432,-0.27834404,-0.012829303,-0.13308911,-0.036963016,0.015416595,0.08239822,0.007987153,-0.055032767,-0.09818864,0.00025482607,0.0,0.19228815,-0.061403856,0.006771786,0.0,0.50020176,0.0,0.020560583,0.0058124363,-0.09425759,-0.39522642,0.0,0.0,-0.1565825,0.22990619,-0.13881777,-0.0018253241,-0.067471616,-0.2031707,0.046032425,0.0,-0.22275825,-0.095652,-0.04524073,-0.0026069772,-0.086178765,0.10410684,-0.2668755,-0.12362987,0.09346686,0.0,0.0,-0.12331467,-0.046323124,-0.16414934,0.022038799,0.16295409,0.005300332,0.0,-0.11875299,0.0,0.17203854,0.013622817,-0.021776704,0.020306885,-0.002028211,0.113451146,0.0,0,0
-0.4960305,0.3405386,-0.50790304,-0.26830333,-0.057652235,0.058896355,0.24298888,-0.020107495,0.072463304,-1.0437616,0.20213722,0.030971367,-0.14849001,0.0033952477,-0.02306166,-0.03821642,-0.09555389,0.01737269,-0.41964948,-0.13088717,0.20885238,-0.09589866,0.07138421,-0.109538086,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.27122423,0.0,0.047974013,-0.003646045,-0.1751466,0.0,0.56472087,0.16011432,-0.26671046,-0.012829303,-0.15002593,-0.01838151,-0.0071610827,0.0825521,0.0027613267,-0.056763567,-0.07096262,0.00025482607,0.0,0.14229503,-0.06451069,0.006771786,0.0,0.42403308,0.0,0.009668765,0.02294351,-0.1580843,-0.39237285,0.0,0.0,-0.15297562,0.22990619,-0.17750499,-0.0018253241,-0.021743365,-0.20249452,0.049829938,0.0,-0.21968953,-0.09798782,-0.23015122,-0.0026069772,-0.10305197,0.10410684,-0.3896433,-0.09597139,0.13787384,0.0,0.0,-0.12287127,-0.046323124,-0.16035181,0.018541053,0.16295409,0.040287327,0.0,-0.13152204,0.0,0.15243085,0.013622817,-0.021776704,0.020791262,0.013756273,0.10633762,0.0,0,0
-0.5296031,0.30737588,-0.51859707,-0.3427203,-0.057652235,0.058597468,0.2509659,-0.020107495,0.026172513,-1.0512792,0.20213722,0.058006182,-0.15779606,0.0033952477,-0.02306166,-0.036834687,-0.08978251,0.007552143,-0.58259106,-0.15211245,0.20885238,-0.09589866,0.076036826,-0.13338809,-0.3285555,0.08862122,0.18838452,-0.646549,-0.25197828,0.0,0.05167562,-0.002402762,-0.22639851,0.0,0.56472087,0.16011432,-0.22274466,-0.012829303,-0.17462406,-0.038962852,-0.0071610827,0.08201987,0.00346338,-0.049312644,-0.088232264,0.00025482607,0.0,0.014188365,-0.06525648,0.006378172,0.0,0.39805585,0.0,-0.010540686,0.05213534,-0.1468032,-0.40452462,0.0,0.0,-0.136907,0.22831927,-0.17718628,-0.0018253241,0.008205878,-0.21967585,0.04993237,0.0,-0.22911169,-0.10097615,-0.22464333,-0.0026629663,-0.12844229,0.14451419,-0.31799662,-0.10324415,0.11351296,0.0,0.0,-0.11446341,-0.046323124,-0.15203455,-0.04050166,0.15157586,0.040287327,0.0,-0.117568605,0.0,0.20306225,0.013622817,-0.03532324,0.01589918,-0.013529366,0.07976895,0.0,0,0
-0.4917036,0.34135777,-0.6674577,-0.3533583,-0.057652235,0.058597468,0.25178507,-0.020107495,0.07611494,-0.94102836,-0.045149013,0.058006182,-0.16148528,0.0033952477,-0.02306166,-0.05676216,-0.0860544,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.13461642,-0.32904324,0.08862122,0.18838452,-0.6428756,-0.26029652,0.0,0.05167562,-0.002402762,-0.22639851,0.0,0.56447905,0.16011432,-0.24061505,-0.012829303,-0.14849597,-0.045130644,0.015416595,0.082933225,0.0033840202,-0.049312644,-0.12031116,0.00025482607,0.0,0.051180303,-0.06463655,0.006771786,0.0,0.52719915,0.0,-0.010540686,0.051811256,-0.16640145,-0.407786,0.0,0.0,-0.15475106,0.22831927,-0.15222266,-0.0018253241,0.030487243,-0.21967585,0.04993237,0.0,-0.22652735,-0.10225344,-0.0555365,-0.0026069772,-0.10058258,0.14451419,-0.3896433,-0.10324415,0.13787384,0.0,0.0,-0.11770671,-0.046323124,-0.16035181,-0.03595944,0.14988378,0.040287327,0.0,-0.13178383,0.0,0.20060237,0.013622817,-0.044631053,0.015191685,-0.012806235,0.07347703,0.0,0,0
-0.51842576,0.30387133,-0.7724617,-0.35620162,-0.060454253,0.05931548,0.24298888,-0.020916447,0.044728547,-0.8789485,-0.045149013,0.06093508,-0.1569415,0.0033952477,-0.02306166,-0.02702919,-0.08978251,0.023217946,-0.473616,-0.1561173,0.20885238,-0.10262773,0.07138421,-0.18057457,-0.3740926,0.08862122,0.18655284,-0.64911276,-0.26452053,0.0,0.0488271,9.300839e-05,-0.1751466,0.0,0.56929183,0.16011432,-0.23659734,-0.012829303,-0.17450738,0.11913876,0.014607644,0.08161619,-0.03300459,-0.045492023,-0.12043677,0.00025482607,0.0,0.14106578,0.62395144,0.006378172,0.0,0.3613584,0.0,-0.010540686,0.01579318,-0.14902245,-0.3930211,0.0,0.0,-0.13241301,0.073163,-0.27816588,-0.0018253241,-0.028060721,-0.2226698,0.08257677,0.0,-0.20893233,-0.099192195,-0.21499437,-0.006050846,-0.12401996,0.14451419,-0.28876448,-0.096847005,0.11422475,0.0,0.0,-0.115406446,-0.039648216,-0.15203455,-0.04807038,0.15420634,0.040287327,0.0,-0.105494566,0.0,0.16101076,0.013622817,-0.0020130523,0.01929529,0.017466938,0.10602685,0.0,0,0
-0.43087754,0.34403628,-0.73922616,-0.36304724,-0.057652235,0.062155478,0.25178507,-0.017428963,0.060897246,-0.9370338,-0.045149013,0.030971367,-0.16092683,0.0033952477,-0.02306166,-0.039338,-0.086815014,0.001706887,-0.5242537,-0.12745258,0.20885238,-0.07235627,0.076036826,-0.11451231,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.25511435,0.0,0.050686568,-0.00072270725,-0.22639851,0.0,0.53897005,0.16011432,-0.25212562,-0.012829303,-0.14017256,-0.038483806,0.015416595,0.08239822,0.007939663,-0.055032767,-0.103041515,0.00025482607,0.0,0.014188365,-0.0615708,0.006771786,0.0,0.52817917,0.0,0.020560583,0.033497833,-0.12691057,-0.39714748,0.0,0.0,-0.15807158,0.22831927,-0.15222266,-0.0018253241,0.030487243,-0.2031707,0.04613486,0.0,-0.2256865,-0.10044742,-0.0531858,-0.0026629663,-0.056983143,0.10410684,-0.27362707,-0.12756328,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.019982738,0.14988378,0.040287327,0.0,-0.11875299,0.0,0.19817092,0.013622817,-0.044631053,0.016806249,-0.0045133037,0.113451146,0.0,0,0
-0.44455692,0.34135777,-0.50533104,-0.333311,-0.057652235,0.062155478,0.25178507,-0.020107495,0.06738614,-1.0383387,0.20213722,0.030971367,-0.14849001,0.0033952477,-0.02306166,-0.03821642,-0.086815014,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.11618894,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.2578841,0.0,0.05082253,-0.002918817,-0.22639851,0.0,0.56447905,0.16011432,-0.24061505,-0.012829303,-0.14494215,-0.020850971,-0.0071610827,0.082933225,0.003038887,-0.057247944,-0.07096262,0.00025482607,0.0,0.014188365,-0.06463655,0.006771786,0.0,0.53471917,0.0,0.009668765,0.051811256,-0.13507272,-0.3962332,0.0,0.0,-0.153385,0.22831927,-0.15222266,-0.0018253241,0.030487243,-0.2031707,0.04993237,0.0,-0.22405083,-0.10139291,-0.043816097,-0.0026629663,-0.10058258,0.10410684,-0.3896433,-0.11028392,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16035181,0.018541053,0.14988378,0.040287327,0.0,-0.13152204,0.0,0.20196845,0.013622817,-0.044631053,0.016806249,-0.0053028706,0.10633762,0.0,0,0
-0.49009907,0.3405386,-0.6571243,-0.30021715,-0.057652235,0.062155478,0.24298888,-0.020107495,0.1020696,-0.94245666,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.09555389,0.01737269,-0.42651045,-0.13088717,0.20885238,-0.09589866,0.07138421,-0.10661214,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.28647342,0.0,0.047974013,-0.002918817,-0.1751466,0.0,0.5474171,0.16011432,-0.26671046,-0.012829303,-0.1451651,-0.041740548,0.015416595,0.082933225,0.003086377,-0.057247944,-0.103041515,0.00025482607,0.0,0.14229503,-0.064469606,0.006771786,0.0,0.42403308,0.0,0.009668765,0.02294351,-0.13507272,-0.397924,0.0,0.0,-0.15297562,0.22990619,-0.17798936,-0.0018253241,0.008470666,-0.2031707,0.049829938,0.0,-0.22112258,-0.09960896,-0.23919953,-0.0026069772,-0.10305197,0.10410684,-0.38289177,-0.1063505,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16035181,0.019982738,0.16295409,0.005300332,0.0,-0.13152204,0.0,0.15243085,0.013622817,-0.021776704,0.020306885,-0.0045797396,0.10633762,0.0,0,0
-0.5439003,0.33703405,-0.7724617,-0.35620162,-0.060454253,0.05931548,0.24298888,-0.020916447,0.116741635,-0.8700027,-0.045149013,0.06093508,-0.1569415,0.0033952477,-0.02306166,-0.028410919,-0.094793275,0.01737269,-0.41794324,-0.13061316,0.20885238,-0.10262773,0.07138421,-0.18214701,-0.37458035,0.08862122,0.18655284,-0.64683765,-0.2872713,0.0,0.0488271,0.0008202363,-0.1751466,0.0,0.56929183,0.16011432,-0.25446773,-0.012829303,-0.14871892,0.12848602,0.014607644,0.08044413,-0.034157164,-0.045801252,-0.12043677,0.00025482607,0.0,0.14106578,0.61897576,0.006771786,0.0,0.4173148,0.0,-0.010540686,0.02294351,-0.16862069,-0.3906774,0.0,0.0,-0.15025708,0.073163,-0.28314158,-0.0018253241,0.008322176,-0.2226698,0.08257677,0.0,-0.2088369,-0.09884834,-0.22310312,-0.006050846,-0.10391606,0.14451419,-0.36041117,-0.099310726,0.13858564,0.0,0.0,-0.11492409,-0.039648216,-0.16035181,-0.04496984,0.15251425,0.040287327,0.0,-0.11257461,0.0,0.1510648,0.013622817,-0.012719126,0.019893134,-0.00086907414,0.100069314,0.0,0,0
-0.469725,0.31087357,-0.7593822,-0.37284166,-0.057652235,0.06185659,0.25178507,-0.017428963,0.081022695,-0.93010545,-0.045149013,0.058006182,-0.12988362,0.0033952477,-0.02306166,-0.037481606,-0.09420722,0.0048642233,-0.59039897,-0.15161209,0.20885238,-0.07235627,0.076036826,-0.13343085,-0.3280808,0.08862122,0.18838452,-0.6663065,-0.20845889,0.0,0.050848875,-0.0002066521,-0.22639851,0.0,0.5216662,0.16011432,-0.23437822,-0.012829303,-0.16025563,-0.057440545,0.015416595,0.0772084,0.0048305094,-0.047097467,-0.14723639,0.00025482607,0.0,-0.00036699045,-0.062190726,0.006378172,0.0,0.37197584,0.0,0.00035113445,0.012459425,-0.10163208,-0.40464324,0.0,0.0,-0.14051388,0.22831927,-0.14227948,-0.0018253241,-0.063616306,-0.22035204,0.04613486,0.0,-0.23343529,-0.09864033,-0.066648215,0.019855678,-0.11216902,0.14401011,-0.27792346,-0.1284389,0.08981763,0.0,0.0,-0.118632466,-0.046323124,-0.15751936,-0.019805511,0.18272224,0.005300332,0.0,-0.10479955,0.0,0.2068531,0.013622817,-0.03532324,0.012205496,-0.01097784,0.08384027,0.0,0,0
-0.47804254,0.34403628,-0.75506425,-0.32046774,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.9265825,-0.045149013,0.057691477,-0.15036413,0.0033952477,-0.02306166,-0.039338,-0.0860544,0.01737269,-0.42524418,-0.12969887,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.09065381,0.18838452,-0.6617221,-0.30238065,0.0,0.048154958,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.27834404,-0.012829303,-0.13633744,-0.04015188,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.11545829,0.00025482607,0.0,0.19228815,-0.061403856,0.006771786,0.0,0.5050721,0.0,0.00035113445,0.015457623,-0.12123034,-0.40120107,0.0,0.0,-0.15794857,0.22990619,-0.13881777,-0.0018253241,-0.10990579,-0.22035204,0.046032425,0.0,-0.22523476,-0.094891384,-0.045589894,-0.0026069772,-0.08980171,0.14451419,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.13203359,0.0,0.17067246,0.013622817,-0.021776704,0.020306885,-0.010626355,0.08059055,0.0,0,0
-0.5243572,0.30737588,-0.52116907,-0.27771267,-0.057652235,0.06185659,0.24298888,-0.020107495,0.031249674,-1.056702,0.20213722,0.058006182,-0.15779606,0.0033952477,-0.02306166,-0.036834687,-0.08978251,0.023217946,-0.47672048,-0.15639132,0.20885238,-0.09589866,0.07138421,-0.12088532,-0.32885686,0.08862122,0.18838452,-0.645638,-0.2637227,0.0,0.0488271,-0.0031299898,-0.1751466,0.0,0.56472087,0.16011432,-0.24884005,-0.012829303,-0.17512304,-0.03649341,-0.0071610827,0.08163874,0.0031858198,-0.048828267,-0.088232264,0.00025482607,0.0,0.14229503,-0.06513061,0.006378172,0.0,0.36868823,0.0,-0.010540686,0.021051843,-0.12379163,-0.40066427,0.0,0.0,-0.13649762,0.22990619,-0.1657033,-0.0018253241,-0.028262531,-0.22035204,0.049829938,0.0,-0.22475038,-0.09757106,-0.21937037,-0.0026069772,-0.12844229,0.14451419,-0.31799662,-0.10476239,0.08981763,0.0,0.0,-0.11818907,-0.046323124,-0.15203455,-0.04050166,0.16464618,0.040287327,0.0,-0.117568605,0.0,0.16101076,0.013622817,-0.012468891,0.019884193,0.0055297785,0.07976895,0.0,0,0
-0.43667582,0.34135777,-0.6571243,-0.28719836,-0.057652235,0.062155478,0.24380809,-0.020107495,0.049669452,-0.94245666,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.086815014,0.01737269,-0.41883028,-0.13088717,0.20885238,-0.07235627,0.07138421,-0.10661214,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.28647342,0.0,0.047974013,-0.002918817,-0.1751466,0.0,0.56447905,0.16011432,-0.26683342,-0.012829303,-0.1451651,-0.041740548,0.015416595,0.082933225,0.003086377,-0.057247944,-0.103041515,0.00025482607,0.0,0.14229503,-0.064469606,0.006771786,0.0,0.4936283,0.0,0.009668765,0.0030296054,-0.12691057,-0.397924,0.0,0.0,-0.1576622,0.22990619,-0.14122406,-0.0018253241,0.018794574,-0.2031707,0.049829938,0.0,-0.22112258,-0.098218635,-0.04759144,-0.0026069772,-0.09580854,0.10410684,-0.3896433,-0.1063505,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16035181,0.019982738,0.16295409,0.040287327,0.0,-0.11850325,0.0,0.15991695,0.013622817,-0.021776704,0.020306885,-0.0019784337,0.10633762,0.0,0,0
-0.48291045,0.3432171,-0.73922616,-0.37606606,-0.057652235,0.058896355,0.2509659,-0.017428963,0.060897246,-0.9370338,-0.045149013,0.030971367,-0.16092683,0.0033952477,-0.02306166,-0.039338,-0.09555389,0.001706887,-0.5250729,-0.12745258,0.20885238,-0.09589866,0.076036826,-0.11743824,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.23986514,0.0,0.050686568,-0.0014499351,-0.22639851,0.0,0.53921187,0.16011432,-0.25212562,-0.012829303,-0.14503337,-0.03753514,0.015416595,0.082017094,0.0076146126,-0.05454839,-0.103041515,0.00025482607,0.0,0.014188365,-0.06161188,0.006771786,0.0,0.45997423,0.0,0.020560583,0.05341173,-0.1580843,-0.39717448,0.0,0.0,-0.153385,0.22831927,-0.1885036,-0.0018253241,-0.01548899,-0.20249452,0.04613486,0.0,-0.22425346,-0.10044742,-0.24746603,-0.0026629663,-0.064226575,0.10410684,-0.27362707,-0.11718418,0.13787384,0.0,0.0,-0.12287127,-0.046323124,-0.16414934,0.019982738,0.14988378,0.040287327,0.0,-0.1317718,0.0,0.19068481,0.013622817,-0.044631053,0.017290626,0.012611723,0.113451146,0.0,0,0
-0.4888419,0.3432171,-0.5900048,-0.34415227,-0.057652235,0.058896355,0.2509659,-0.017428963,0.083691105,-1.0383387,0.20213722,0.030971367,-0.1572376,0.0033952477,-0.02306166,-0.020792253,-0.09555389,0.001706887,-0.5250729,-0.12745258,0.20885238,-0.09589866,0.076036826,-0.11743824,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.2559122,0.0,0.050686568,-0.00072270725,-0.22639851,0.0,0.53921187,0.16011432,-0.25212562,-0.012829303,-0.14246495,-0.01607344,-0.0071610827,0.08239822,0.007939663,-0.055032767,-0.07096262,0.00025482607,0.0,0.014188365,-0.0615708,0.006771786,0.0,0.45997423,0.0,0.020560583,0.05341173,-0.1580843,-0.39156932,0.0,0.0,-0.153385,0.22831927,-0.18898797,-0.0018253241,0.014725044,-0.20249452,0.04613486,0.0,-0.2256865,-0.098826274,-0.23307349,-0.0026629663,-0.064226575,0.10410684,-0.27362707,-0.119647905,0.13787384,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.018541053,0.14988378,0.040287327,0.0,-0.1317718,0.0,0.19068481,0.013622817,-0.044631053,0.016806249,-0.0057242904,0.113451146,0.0,0,0
-0.47441164,0.30819505,-0.51222104,-0.32029217,-0.057652235,0.062155478,0.25178507,-0.020107495,0.0043118577,-1.0274159,0.20213722,0.030971367,-0.12862124,0.0033952477,-0.02306166,-0.036360018,-0.09054313,0.0048642233,-0.5839851,-0.1507678,0.20885238,-0.09589866,0.076036826,-0.119261846,-0.31081116,0.08862122,0.18838452,-0.646549,-0.21122861,0.0,0.050131746,-0.002918817,-0.22639851,0.0,0.56447905,0.16011432,-0.22286762,-0.012829303,-0.16575077,-0.03793839,-0.0071610827,0.08201987,0.0031182468,-0.057247944,-0.07096262,0.00025482607,0.0,-0.00036699045,-0.06525648,0.006378172,0.0,0.30601147,0.0,0.009668765,0.0050217435,-0.11547448,-0.39775425,0.0,0.0,-0.13446124,0.22831927,-0.17478,-0.0018253241,-0.08028575,-0.2031707,0.04993237,0.0,-0.2293231,-0.10034644,-0.2244864,0.019855678,-0.04636894,0.10360277,-0.31799662,-0.11028392,0.08981763,0.0,0.0,-0.11590232,-0.046323124,-0.15372184,0.014214471,0.18272224,0.040287327,0.0,-0.10428802,0.0,0.21011446,0.013622817,-0.03532324,0.012205496,-0.0039125513,0.11262953,0.0,0,0
-0.4617063,0.30737588,-0.67039037,-0.3096265,-0.057652235,0.06185659,0.24298888,-0.020107495,0.060856037,-0.95539707,-0.045149013,0.058006182,-0.16148528,0.0033952477,-0.02306166,-0.055380434,-0.08754046,0.023217946,-0.4821832,-0.15639132,0.20885238,-0.07235627,0.07138421,-0.12088532,-0.32885686,0.08862122,0.18838452,-0.6442397,-0.2637227,0.0,0.0488271,-0.0031299898,-0.1751466,0.0,0.5474171,0.16011432,-0.24884005,-0.012829303,-0.17512304,-0.058903743,0.015416595,0.08163874,0.0045840815,-0.048828267,-0.12031116,0.00025482607,0.0,0.14229503,-0.06513061,0.006378172,0.0,0.43781304,0.0,-0.010540686,0.01579318,-0.12379163,-0.40624243,0.0,0.0,-0.13649762,0.22990619,-0.12893799,-0.0018253241,-0.012500333,-0.22035204,0.049829938,0.0,-0.22475038,-0.099192195,-0.0638829,-0.0026069772,-0.15037312,0.14451419,-0.31124508,-0.10476239,0.08981763,0.0,0.0,-0.11818907,-0.046323124,-0.15203455,-0.039059978,0.16464618,0.005300332,0.0,-0.117568605,0.0,0.16291301,0.013622817,-0.011070628,0.019884193,0.0055297785,0.07943456,0.0,0,0
